name,time,threads
late_parallel,600.001,600.001,1,1
late_parallel,274.65,274.65,1,2
late_parallel,193.299,193.299,1,3
late_parallel,150.171,150.171,1,4
late_parallel,127.305,127.305,1,5
late_parallel,108.124,108.124,1,6
late_parallel,96.4261,96.4261,1,7
late_parallel,85.0374,85.0374,1,8
late_parallel,77.0781,77.0781,1,9
late_parallel,69.5271,69.5271,1,10
late_parallel,65.3437,65.3437,1,11
late_parallel,61.3475,61.3475,1,12
late_parallel,57.7213,57.7213,1,13
late_parallel,56.0031,56.0031,1,14
late_parallel,75.3635,75.3635,1,15
late_parallel,71.1781,71.1781,1,16
late_parallel,49.7762,49.7762,1,17
late_parallel,48.1904,48.1904,1,18
late_parallel,45.838,45.838,1,19
late_parallel,41.3488,41.3488,1,20
late_serial,219.506,219.506,1,1
